,timestamp,bufferLevel,frameRate,bitrate,resolution,calculatedBitrate,CPU_use,RAM_filled,Net_bytes_sent,Net_bytes_received,Disk_IO_percentage
243,2022-12-04 11:29:40,391.226,18,590,426x240,4954,9.5,3078037504,4614346891,3707385,0.0225092787267214
244,2022-12-04 11:29:41,390.163,18,590,426x240,4954,17.1,3061641216,4614346891,3707385,0.022529934994511
245,2022-12-04 11:29:42,389.1,18,590,426x240,4954,24.6,3099881472,4614346891,3707385,0.0225512510864247
246,2022-12-04 11:29:43,388.303,18,590,426x240,4954,22.1,3141054464,4614346891,3707600,0.0225928709443532
247,2022-12-04 11:29:44,387.241,18,590,426x240,4954,26.3,3238719488,4614346891,3707815,0.0226307133443712
248,2022-12-04 11:29:45,386.179,18,590,426x240,4954,19.2,3285987328,4614346891,3708104,0.0226524269889758
249,2022-12-04 11:29:46,385.116,18,590,426x240,4954,23.2,3331059712,4614346891,3708319,0.0226737594837359
250,2022-12-04 11:29:47,384.319,18,590,426x240,4954,30.7,3418636288,4614346891,3708393,0.0226918092501791
251,2022-12-04 11:29:48,383.257,18,590,426x240,4954,30.0,3443232768,4614346891,3708393,0.0227135821703015
252,2022-12-04 11:29:49,382.195,18,590,426x240,4954,18.9,3446820864,4614346891,3708393,0.0227347824292357
253,2022-12-04 11:29:50,381.132,18,590,426x240,4954,12.9,3434545152,4614346891,3708393,0.0227567847113254
254,2022-12-04 11:29:51,380.069,18,590,426x240,4954,24.4,3439509504,4614346891,3708393,0.0227780980641265
255,2022-12-04 11:29:52,379.272,18,590,426x240,4954,24.5,3473076224,4614346891,3708393,0.0227985193542435
256,2022-12-04 11:29:53,378.21,18,590,426x240,4954,25.2,3523002368,4614346891,3708393,0.0228195218581888
257,2022-12-04 11:29:54,377.147,18,590,426x240,4954,25.5,3546230784,4614346891,3708608,0.0228408903577677
258,2022-12-04 11:29:55,376.085,18,590,426x240,4954,13.8,3544096768,4614346891,3708823,0.0228626813511579
259,2022-12-04 11:29:56,375.289,18,590,426x240,4954,14.5,3547922432,4614346891,3709038,0.0228846738227799
260,2022-12-04 11:29:57,374.226,18,590,426x240,4954,12.0,3542040576,4614346891,3709253,0.0229064487832328
261,2022-12-04 11:29:58,373.164,18,590,426x240,4954,11.2,3529527296,4614346891,3709253,0.0229284306360907
262,2022-12-04 11:29:59,372.101,18,590,426x240,4954,7.2,3524395008,4614346891,3709253,0.0229504224532809
263,2022-12-04 11:30:00,371.305,18,590,426x240,4954,10.4,3526004736,4614346891,3709253,0.0229723735691918
264,2022-12-04 11:30:01,370.242,18,590,426x240,4954,7.8,3524202496,4614346891,3709253,0.0229936749740328
265,2022-12-04 11:30:02,369.179,18,590,426x240,4954,14.7,3463233536,4614346891,3709253,0.0230155640821269
266,2022-12-04 11:30:03,368.117,18,590,426x240,4954,11.9,3456847872,4614346891,3709253,0.0230355365073537
267,2022-12-04 11:30:04,367.32,18,590,426x240,4954,7.1,3453153280,4614346891,3709253,0.0230558969813984
268,2022-12-04 11:30:05,366.257,18,590,426x240,4954,9.2,3452497920,4614346891,3709253,0.023077511979457
269,2022-12-04 11:30:06,365.195,18,590,426x240,4954,5.5,3444908032,4614346891,3709253,0.023099498165057
270,2022-12-04 11:30:07,364.133,18,590,426x240,4954,7.6,3446398976,4614346891,3709253,0.0231214586992943
271,2022-12-04 11:30:08,363.07,18,590,426x240,4954,8.1,3446464512,4614346891,3709323,0.0231312170658547
272,2022-12-04 11:30:09,362.273,18,590,426x240,4954,8.3,3447156736,4614346891,3709323,0.0231530482641828
273,2022-12-04 11:30:10,361.211,18,590,426x240,4954,9.8,3439296512,4614346891,3709323,0.0231750221331384
274,2022-12-04 11:30:11,360.148,18,590,426x240,4954,8.1,3437367296,4614346891,3709323,0.0231966429253877
275,2022-12-04 11:30:12,359.086,18,590,426x240,4954,6.6,3433459712,4614346891,3709323,0.0232185342556067
276,2022-12-04 11:30:13,358.289,18,590,426x240,4954,6.1,3431636992,4614346891,3709323,0.0232335246976335
277,2022-12-04 11:30:14,357.226,18,590,426x240,4954,6.3,3429732352,4614346891,3709323,0.0232554909961572
278,2022-12-04 11:30:15,356.164,18,590,426x240,4954,6.5,3428671488,4614346891,3709323,0.0232774007078886
279,2022-12-04 11:30:16,355.102,18,590,426x240,4954,5.2,3423936512,4614346891,3709323,0.0232993666628165
280,2022-12-04 11:30:17,354.305,18,590,426x240,4954,5.8,3427471360,4614346891,3709323,0.0233213170504397
281,2022-12-04 11:30:18,353.242,18,590,426x240,4954,12.3,3518054400,4614346891,3709323,0.0233195603327012
282,2022-12-04 11:30:19,352.18,18,590,426x240,4954,34.8,3701338112,4614346891,3709323,0.0232980141300257
283,2022-12-04 11:30:20,351.117,18,590,426x240,4954,50.9,3925192704,4614346891,3709323,0.0232769414142859
284,2022-12-04 11:30:21,350.319,18,590,426x240,4954,83.6,4173365248,4614346891,3709323,0.0232717799865759
285,2022-12-04 11:30:22,349.258,18,590,426x240,4954,88.0,4341329920,4614346891,3709323,0.0232226843720719
286,2022-12-04 11:30:23,348.196,18,590,426x240,4954,90.3,4465610752,4614346891,3709323,0.0232080801600551
287,2022-12-04 11:30:24,347.134,18,590,426x240,4954,90.3,4591607808,4614346891,3709323,0.0231874071062659
288,2022-12-04 11:30:25,346.07,18,590,426x240,4954,80.6,4637511680,4614346891,3709323,0.0231766322202974
289,2022-12-04 11:30:26,345.274,18,590,426x240,4954,35.5,4656431104,4614346891,3709323,0.0231964489686802
290,2022-12-04 11:30:27,344.212,18,590,426x240,4954,30.3,4677861376,4614346891,3709323,0.0232061685899953
291,2022-12-04 11:30:28,343.149,18,590,426x240,4954,20.0,4658540544,4614346891,3709323,0.0232384768479087
292,2022-12-04 11:30:29,342.087,18,590,426x240,4954,13.3,4645928960,4614346891,3709323,0.0232541457070528
293,2022-12-04 11:30:30,341.29,18,590,426x240,4954,23.7,4676366336,4614346891,3709323,0.0232906150953951
294,2022-12-04 11:30:31,340.227,18,590,426x240,4954,89.5,4705914880,4614346891,3709323,0.0233310247822275
295,2022-12-04 11:30:32,339.165,18,590,426x240,4954,79.7,4781789184,4614346891,3709323,0.0233665250598943
296,2022-12-04 11:30:33,338.103,18,590,426x240,4954,63.2,4792303616,4614346891,3709323,0.0233837296009436
297,2022-12-04 11:30:34,337.305,18,590,426x240,4954,47.4,4847812608,4614346891,3709323,0.023376147074673
298,2022-12-04 11:30:35,336.243,18,590,426x240,4954,85.5,4917014528,4614346891,3709323,0.0233655152635984
299,2022-12-04 11:30:36,335.181,18,590,426x240,4954,80.3,4959092736,4614346891,3709323,0.0233812378843412
300,2022-12-04 11:30:37,334.118,18,590,426x240,4954,34.9,4954476544,4614346891,3709323,0.0233960285025786
301,2022-12-04 11:30:38,333.321,18,590,426x240,4954,15.1,4997861376,4614346891,3709323,0.0233865441936647
302,2022-12-04 11:30:39,332.259,18,590,426x240,4954,12.0,4756525056,4614346891,3709323,0.0234062450450489
303,2022-12-04 11:30:40,331.196,18,590,426x240,4954,6.3,4764110848,4614346891,3709323,0.0234254273307005
304,2022-12-04 11:30:41,330.134,18,590,426x240,4954,31.1,4836368384,4614346891,3709323,0.0234461328871593
305,2022-12-04 11:30:42,329.072,18,590,426x240,4954,14.6,4833046528,4614346891,3709323,0.0234676113530609
306,2022-12-04 11:30:43,328.275,18,590,426x240,4954,28.2,4763115520,4614346891,3709323,0.0234873570511785
307,2022-12-04 11:30:44,327.212,18,590,426x240,4954,21.1,4642144256,4614346891,3709323,0.0235082251829166
308,2022-12-04 11:30:45,326.148,18,590,426x240,4954,21.3,4623056896,4614346891,3709323,0.0235293711683896
309,2022-12-04 11:30:46,325.088,18,590,426x240,4954,11.6,4620738560,4614346891,3709323,0.0235506687678234
310,2022-12-04 11:30:47,324.291,18,590,426x240,4954,12.2,4618518528,4614346891,3709323,0.0235714676980316
311,2022-12-04 11:30:48,323.228,18,590,426x240,4954,11.6,4612464640,4614346891,3709323,0.0236136419999353
312,2022-12-04 11:30:49,322.165,18,590,426x240,4954,17.4,4606423040,4614346891,3709323,0.0236345443880895
313,2022-12-04 11:30:50,321.103,18,590,426x240,4954,11.6,4612440064,4614346891,3709323,0.0236552670705528
314,2022-12-04 11:30:51,320.306,18,590,426x240,4954,13.8,4609495040,4614346891,3709323,0.0236762435418625
315,2022-12-04 11:30:52,319.244,18,590,426x240,4954,21.0,4609163264,4614346891,3709323,0.0236966977929296
316,2022-12-04 11:30:53,318.182,18,590,426x240,4954,11.8,4609806336,4614346891,3709323,0.0237177331021932
317,2022-12-04 11:30:54,317.119,18,590,426x240,4954,14.7,4532338688,4614346891,3709323,0.0237384603808114
318,2022-12-04 11:30:55,316.322,18,590,426x240,4954,23.3,4520448000,4614346891,3709323,0.023757250057345
319,2022-12-04 11:30:56,315.26,18,590,426x240,4954,14.5,4515852288,4614346891,3709323,0.0237996791354852
320,2022-12-04 11:30:57,314.197,18,590,426x240,4954,13.7,4513939456,4614346891,3709323,0.0238206822157157
321,2022-12-04 11:30:58,313.134,18,590,426x240,4954,27.9,4552245248,4614346891,3709323,0.0238418333636925
322,2022-12-04 11:30:59,312.072,18,590,426x240,4954,45.3,4567474176,4614346891,3709323,0.023862942639263
323,2022-12-04 11:31:00,311.276,18,590,426x240,4954,20.4,4561317888,4614346891,3709323,0.0238740107260672
324,2022-12-04 11:31:01,310.213,18,590,426x240,4954,42.1,4596699136,4614346891,3709323,0.0238951303275744
325,2022-12-04 11:31:02,309.15,18,590,426x240,4954,64.9,4696363008,4614346891,3709323,0.0239129310790548
326,2022-12-04 11:31:03,308.088,18,590,426x240,4954,82.9,4742754304,4614346891,3709323,0.0239316489703144
327,2022-12-04 11:31:04,307.291,18,590,426x240,4954,59.0,4722012160,4614346891,3709323,0.023952792320459
328,2022-12-04 11:31:05,306.229,18,590,426x240,4954,31.3,4721774592,4614346891,3709323,0.0239733359640102
329,2022-12-04 11:31:06,305.166,18,590,426x240,4954,12.8,4728643584,4614346891,3709323,0.02399459626184
330,2022-12-04 11:31:07,304.103,18,590,426x240,4954,16.6,4735033344,4614346891,3709323,0.0240158974471639
331,2022-12-04 11:31:08,303.307,18,590,426x240,4954,19.8,4716486656,4614346891,3709323,0.0240371723239099
332,2022-12-04 11:31:09,302.244,18,590,426x240,4954,17.6,4727971840,4614346891,3709323,0.024058249825863
333,2022-12-04 11:31:10,301.182,18,590,426x240,4954,24.7,4725198848,4614346891,3709323,0.0240796791845819
334,2022-12-04 11:31:11,300.119,18,590,426x240,4954,18.8,4695416832,4614346891,3709323,0.0241004127868735
335,2022-12-04 11:31:12,299.322,18,590,426x240,4954,20.3,4681154560,4614346891,3709323,0.0241001895924655
336,2022-12-04 11:31:13,298.26,18,590,426x240,4954,18.7,4682584064,4614346891,3709323,0.0241208540935996
337,2022-12-04 11:31:14,297.197,18,590,426x240,4954,14.9,4679168000,4614346891,3709323,0.0241419746240065
338,2022-12-04 11:31:15,296.135,18,590,426x240,4954,18.1,4688031744,4614346891,3709323,0.0241628914840667
339,2022-12-04 11:31:16,295.073,18,590,426x240,4954,18.5,4681019392,4614346891,3709323,0.0241835833308568
340,2022-12-04 11:31:17,294.276,18,590,426x240,4954,18.4,4679360512,4614346891,3709323,0.024204622953778
341,2022-12-04 11:31:18,293.213,18,590,426x240,4954,18.7,4660506624,4614346891,3709323,0.0242475924681723
342,2022-12-04 11:31:19,292.151,18,590,426x240,4954,23.2,4664655872,4614346891,3709323,0.0242687034289072
343,2022-12-04 11:31:20,291.089,18,590,426x240,4954,11.3,4666503168,4614346891,3709323,0.0242899182627023
344,2022-12-04 11:31:21,290.292,18,590,426x240,4954,11.5,4667092992,4614346891,3709323,0.0243113576461265
345,2022-12-04 11:31:22,289.229,18,590,426x240,4954,15.9,4657737728,4614346891,3709323,0.0243538845522513
346,2022-12-04 11:31:23,288.167,18,590,426x240,4954,13.8,4635971584,4614346891,3709323,0.0243968508467408
347,2022-12-04 11:31:24,287.104,18,590,426x240,4954,14.8,4635320320,4614346891,3709323,0.0244182891693905
348,2022-12-04 11:31:25,286.308,18,590,426x240,4954,13.4,4638937088,4614346891,3709323,0.0244370279320611
349,2022-12-04 11:31:26,285.245,18,590,426x240,4954,14.5,4638318592,4614346891,3709323,0.0244584635649631
350,2022-12-04 11:31:27,284.182,18,590,426x240,4954,16.6,4638703616,4614346891,3709323,0.0244795722598434
351,2022-12-04 11:31:28,283.12,18,590,426x240,4954,9.8,4640813056,4614346891,3709323,0.0245218772175183
352,2022-12-04 11:31:29,282.323,18,590,426x240,4954,7.5,4633878528,4614346891,3709323,0.0245426337572194
353,2022-12-04 11:31:30,281.26,18,590,426x240,4954,24.9,4635291648,4614346891,3709323,0.0245630307335503
354,2022-12-04 11:31:31,280.198,18,590,426x240,4954,13.6,4632633344,4614346891,3709323,0.0246059800604375
355,2022-12-04 11:31:32,279.136,18,590,426x240,4954,20.2,4630212608,4614346891,3709323,0.0246271629965681
356,2022-12-04 11:31:33,278.073,18,590,426x240,4954,17.2,4627795968,4614346891,3709323,0.0246482339136772
357,2022-12-04 11:31:34,277.276,18,590,426x240,4954,11.3,4625829888,4614346891,3709323,0.0246696651647267
358,2022-12-04 11:31:35,276.214,18,590,426x240,4954,8.7,4625657856,4614346891,3709538,0.0247126176049092
359,2022-12-04 11:31:36,275.152,18,590,426x240,4954,7.1,4625711104,4614346891,3709753,0.0247337130033621
360,2022-12-04 11:31:37,274.089,18,590,426x240,4954,13.6,4611858432,4614346891,3709968,0.0247551433788305
361,2022-12-04 11:31:38,273.292,18,590,426x240,4954,11.3,4611854336,4614346891,3710183,0.0247980943783828
362,2022-12-04 11:31:39,272.23,18,590,426x240,4954,11.5,4616871936,4614346891,3710183,0.0248188832309751
363,2022-12-04 11:31:40,271.167,18,590,426x240,4954,14.3,4615991296,4614346891,3710183,0.0248399007587847
364,2022-12-04 11:31:41,270.105,18,590,426x240,4954,19.4,4617175040,4614346891,3710183,0.0248612973690451
365,2022-12-04 11:31:42,269.308,18,590,426x240,4954,35.4,4588158976,4614346891,3710183,0.0248827258940117
366,2022-12-04 11:31:43,268.246,18,590,426x240,4954,19.4,4584996864,4614346891,3710398,0.0249034895611168
367,2022-12-04 11:31:44,267.183,18,590,426x240,4954,8.5,4584812544,4614346891,3710613,0.0249246543089814
368,2022-12-04 11:31:45,266.12,18,590,426x240,4954,12.0,4580139008,4614346891,3710828,0.0249460815415085
369,2022-12-04 11:31:46,265.324,18,590,426x240,4954,8.4,4580388864,4614346891,3711043,0.0249673366432631
370,2022-12-04 11:31:47,264.261,18,590,426x240,4954,8.8,4581208064,4614346891,3711043,0.0249887633968209
371,2022-12-04 11:31:48,263.199,18,590,426x240,4954,18.7,4537528320,4614346891,3711043,0.0250101899843551
372,2022-12-04 11:31:49,262.137,18,590,426x240,4954,13.9,4532711424,4614346891,3711043,0.0250316164058677
373,2022-12-04 11:31:50,261.074,18,590,426x240,4954,10.8,4532932608,4614346891,3711043,0.0250525034505034
374,2022-12-04 11:31:51,260.277,18,590,426x240,4954,11.1,4533694464,4614346891,3711043,0.025092530049569
375,2022-12-04 11:31:52,259.215,18,590,426x240,4954,10.4,4533018624,4614346891,3711043,0.0251134016958002
376,2022-12-04 11:31:53,258.152,18,590,426x240,4954,15.4,4533788672,4614346891,3711043,0.0251344399337186
377,2022-12-04 11:31:54,257.09,18,590,426x240,4954,14.4,4533276672,4614346891,3711258,0.025155840052541
378,2022-12-04 11:31:55,256.293,18,590,426x240,4954,9.5,4542509056,4614346891,3711473,0.0251770232549081
379,2022-12-04 11:31:56,255.23,18,590,426x240,4954,12.5,4575993856,4635054483,3731706,0.0252198980907385
380,2022-12-04 11:31:57,254.168,18,590,426x240,4954,9.1,4578398208,4635054483,3731921,0.0252408953502903
381,2022-12-04 11:31:58,253.105,18,590,426x240,4954,9.2,4577017856,4635054483,3731921,0.0252623048700785
382,2022-12-04 11:31:59,252.308,18,590,426x240,4954,8.0,4577554432,4635054483,3731921,0.0253052268150407
383,2022-12-04 11:32:00,251.246,18,590,426x240,4954,7.2,4566269952,4635054483,3731921,0.0253264069806205
384,2022-12-04 11:32:01,250.184,18,590,426x240,4954,7.7,4566343680,4635054483,3731921,0.0253471829796033
385,2022-12-04 11:32:02,249.121,18,590,426x240,4954,7.9,4572606464,4635054483,3731921,0.0253900642761311
386,2022-12-04 11:32:03,248.324,18,590,426x240,4954,12.0,4548227072,4635054483,3731921,0.0254114664562456
387,2022-12-04 11:32:04,247.262,18,590,426x240,4954,9.9,4539310080,4635054483,3731921,0.0254328684429474
388,2022-12-04 11:32:05,246.2,18,590,426x240,4954,9.5,4539166720,4635054483,3731921,0.0254542647593181
389,2022-12-04 11:32:06,245.137,18,590,426x240,4954,17.4,4524044288,4635054483,3731921,0.0254935132723586
390,2022-12-04 11:32:07,244.075,18,590,426x240,4954,14.9,4525719552,4635054483,3731921,0.0255145657029916
391,2022-12-04 11:32:08,243.278,18,590,426x240,4954,14.1,4534169600,4635054483,3731921,0.0255318096342251
392,2022-12-04 11:32:09,242.215,18,590,426x240,4954,12.8,4541161472,4635054483,3731921,0.0255529014426957
393,2022-12-04 11:32:10,241.153,18,590,426x240,4954,11.1,4545478656,4635054483,3731921,0.0255742951017696
394,2022-12-04 11:32:11,240.09,18,590,426x240,4954,14.3,4545773568,4635054483,3731921,0.0255945324916675
395,2022-12-04 11:32:12,239.293,18,590,426x240,4954,22.3,4585840640,4635054483,3731921,0.0256304703288064
396,2022-12-04 11:32:13,238.231,18,590,426x240,4954,22.1,4601315328,4635054483,3731921,0.0256494960884518
397,2022-12-04 11:32:14,237.168,18,590,426x240,4954,17.0,4644642816,4635054483,3731995,0.0256708305083415
398,2022-12-04 11:32:15,236.106,18,590,426x240,4954,20.1,4640141312,4635054483,3731995,0.0256914852505613
399,2022-12-04 11:32:16,235.309,18,590,426x240,4954,14.7,4646944768,4635054483,3731995,0.025711934110374
400,2022-12-04 11:32:17,234.246,18,590,426x240,4954,12.7,4669325312,4635054483,3732143,0.0257332387559774
401,2022-12-04 11:32:18,233.184,18,590,426x240,4954,14.9,4629553152,4635054483,3732143,0.0257543271515423
402,2022-12-04 11:32:19,232.122,18,590,426x240,4954,21.2,4625297408,4635054483,3732143,0.0257749826814258
403,2022-12-04 11:32:20,231.325,18,590,426x240,4954,18.8,4625014784,4635054483,3732143,0.0257959418469184
404,2022-12-04 11:32:21,230.262,18,590,426x240,4954,21.4,4635148288,4635054483,3732143,0.025815818002997
405,2022-12-04 11:32:22,229.2,18,590,426x240,4954,9.7,4633686016,4635054483,3732143,0.0258367412432093
406,2022-12-04 11:32:23,228.137,18,590,426x240,4954,13.3,4628074496,4635054483,3732143,0.025858119315123
407,2022-12-04 11:32:24,227.075,18,590,426x240,4954,8.6,4631535616,4635054483,3732143,0.0258788130007504
408,2022-12-04 11:32:25,226.278,18,590,426x240,4954,12.4,4621975552,4635054483,3732143,0.0258999117790971
409,2022-12-04 11:32:26,225.215,18,590,426x240,4954,25.9,4590006272,4635054483,3732143,0.0259208929167291
410,2022-12-04 11:32:27,224.153,18,590,426x240,4954,11.9,4596887552,4635054483,3732143,0.025942269101715
411,2022-12-04 11:32:28,223.091,18,590,426x240,4954,6.3,4595937280,4635054483,3732143,0.0259851325924167
412,2022-12-04 11:32:29,222.294,18,590,426x240,4954,15.3,3683635200,4635054483,3732143,0.0260020150487199
413,2022-12-04 11:32:30,221.232,18,590,426x240,4954,12.1,3571838976,4635054483,3732143,0.0260233868804094
414,2022-12-04 11:32:31,220.169,18,590,426x240,4954,10.7,3372630016,4635054483,3732143,0.0260447081483082
415,2022-12-04 11:32:32,219.106,18,590,426x240,4954,15.6,3345076224,4635054483,3732143,0.0260858643945463
416,2022-12-04 11:32:33,218.31,18,590,426x240,4954,12.9,3352252416,4635054483,3732143,0.0261072229016427
417,2022-12-04 11:32:34,217.247,18,590,426x240,4954,11.6,3352383488,4635054483,3732143,0.026128586811961
418,2022-12-04 11:32:35,216.184,18,590,426x240,4954,20.9,3232210944,4635054483,3732143,0.0261494504479194
419,2022-12-04 11:32:36,215.122,18,590,426x240,4954,12.0,3231977472,4635054483,3732143,0.026170453665244
420,2022-12-04 11:32:37,214.325,18,590,426x240,4954,10.7,3225735168,4635054483,3732143,0.0261876805975173
421,2022-12-04 11:32:38,213.263,18,590,426x240,4954,14.7,3230220288,4635054483,3732143,0.0262090452785962
422,2022-12-04 11:32:39,212.2,18,590,426x240,4954,13.5,3235708928,4635054483,3732143,0.0262304041319009
423,2022-12-04 11:32:40,211.138,18,590,426x240,4954,8.8,3236282368,4635054483,3732143,0.026251768422882
424,2022-12-04 11:32:41,210.076,18,590,426x240,4954,8.0,3233103872,4635054483,3732143,0.0262729124017491
425,2022-12-04 11:32:42,209.278,18,590,426x240,4954,8.2,3236450304,4635054483,3732143,0.0262899895387749
426,2022-12-04 11:32:43,208.216,18,590,426x240,4954,9.8,3240378368,4635054483,3732143,0.0263113496100711
427,2022-12-04 11:32:44,207.154,18,590,426x240,4954,12.3,3222966272,4635054483,3732143,0.0263327094886782
428,2022-12-04 11:32:45,206.091,18,590,426x240,4954,8.7,3218046976,4635054483,3732143,0.0263540691745989
429,2022-12-04 11:32:46,205.295,18,590,426x240,4954,10.6,3218759680,4635054483,3732143,0.0263754286678357
430,2022-12-04 11:32:47,204.232,18,590,426x240,4954,25.0,3242532864,4635054483,3732143,0.0264159513688778
431,2022-12-04 11:32:48,203.169,18,590,426x240,4954,25.6,3259400192,4635054483,3732143,0.0264371552203556
432,2022-12-04 11:32:49,202.107,18,590,426x240,4954,10.8,3260878848,4635054483,3732143,0.0264578188384609
433,2022-12-04 11:32:50,201.31,18,590,426x240,4954,10.2,3252224000,4635054483,3732143,0.0264791749235126
434,2022-12-04 11:32:51,200.248,18,590,426x240,4954,16.4,3262230528,4635054483,3732143,0.026500513742739
435,2022-12-04 11:32:52,199.185,18,590,426x240,4954,19.6,3261067264,4635054483,3732143,0.0265420507363325
436,2022-12-04 11:32:53,198.123,18,590,426x240,4954,17.7,3264667648,4635054483,3732143,0.0265625723049001
437,2022-12-04 11:32:54,197.326,18,590,426x240,4954,26.1,3268128768,4635054483,3732143,0.0265837145974118
438,2022-12-04 11:32:55,196.263,18,590,426x240,4954,14.2,3266863104,4635054483,3732143,0.026626506450969
439,2022-12-04 11:32:56,195.201,18,590,426x240,4954,8.0,3272331264,4635054483,3732143,0.0266478535540474
440,2022-12-04 11:32:57,194.139,18,590,426x240,4954,6.9,3268005888,4635054483,3732143,0.0266684331103842
441,2022-12-04 11:32:58,193.076,18,590,426x240,4954,7.4,3259940864,4635054483,3732143,0.0266897734686688
442,2022-12-04 11:32:59,192.279,18,590,426x240,4954,8.0,3253874688,4635054483,3732143,0.0267111078807752
443,2022-12-04 11:33:00,191.217,18,590,426x240,4954,10.8,3254890496,4635054483,3732143,0.0267324478129475
444,2022-12-04 11:33:01,190.154,18,590,426x240,4954,9.7,3257466880,4635054483,3732143,0.0267537875343453
445,2022-12-04 11:33:02,189.091,18,590,426x240,4954,13.1,3248271360,4635054483,3732143,0.0267691263744266
446,2022-12-04 11:33:03,188.295,18,590,426x240,4954,15.0,3240054784,4635054483,3732143,0.0267894085239905
447,2022-12-04 11:33:04,187.232,18,590,426x240,4954,17.3,3238125568,4635054483,3732143,0.0268107420275339
448,2022-12-04 11:33:05,186.17,18,590,426x240,4954,13.1,3236134912,4635054483,3732143,0.026832069560745
449,2022-12-04 11:33:06,185.108,18,590,426x240,4954,8.4,3237855232,4635054483,3732143,0.026853402638438
450,2022-12-04 11:33:07,184.311,18,590,426x240,4954,17.5,3225198592,4635054483,3732143,0.0268747124303809
451,2022-12-04 11:33:08,183.248,18,590,426x240,4954,17.6,3227140096,4635054483,3732143,0.026895011683661
452,2022-12-04 11:33:09,182.186,18,590,426x240,4954,25.4,3239182336,4635054483,3732143,0.0269158522242442
453,2022-12-04 11:33:10,181.123,18,590,426x240,4954,22.2,3249565696,4635054483,3732143,0.0269371658946288
454,2022-12-04 11:33:11,180.326,18,590,426x240,4954,16.6,3254272000,4635054483,3732143,0.0269584908997385
455,2022-12-04 11:33:12,179.264,18,590,426x240,4954,11.9,3266306048,4635054483,3732143,0.0269795203547817
456,2022-12-04 11:33:13,178.202,18,590,426x240,4954,10.8,3252391936,4635054483,3732143,0.0270001376835319
457,2022-12-04 11:33:14,177.139,18,590,426x240,4954,14.1,3265646592,4635054483,3732143,0.0270122112788318
458,2022-12-04 11:33:15,176.077,18,590,426x240,4954,20.2,3193143296,4635054483,3732143,0.0270274850217324
459,2022-12-04 11:33:16,175.28,18,590,426x240,4954,26.7,3202150400,4635054483,3732143,0.0270447585392055
460,2022-12-04 11:33:17,174.217,18,590,426x240,4954,23.2,3250225152,4635054483,3732143,0.0270558362140009
461,2022-12-04 11:33:18,173.155,18,590,426x240,4954,29.9,3284054016,4635054483,3732143,0.0270683614361362
462,2022-12-04 11:33:19,172.092,18,590,426x240,4954,13.7,3294793728,4635054483,3732143,0.0270835476019061
463,2022-12-04 11:33:20,171.296,18,590,426x240,4954,11.2,3290415104,4635054483,3732143,0.0271040452519712
464,2022-12-04 11:33:21,170.233,18,590,426x240,4954,14.8,3278585856,4635054483,3732143,0.0271240998269713
465,2022-12-04 11:33:22,169.17,18,590,426x240,4954,16.4,3279400960,4635054483,3732143,0.0271442861277701
466,2022-12-04 11:33:23,168.108,18,590,426x240,4954,13.9,3261890560,4635054483,3732143,0.0271656112498195
467,2022-12-04 11:33:24,167.311,18,590,426x240,4954,10.9,3255918592,4635054483,3732143,0.0271866974139859
468,2022-12-04 11:33:25,166.249,18,590,426x240,4954,6.0,3250094080,4635054483,3732143,0.0272071185819049
469,2022-12-04 11:33:26,165.186,18,590,426x240,4954,9.7,3248857088,4635054483,3732143,0.0272284015150216
470,2022-12-04 11:33:27,164.124,18,590,426x240,4954,12.9,3249045504,4635054483,3732143,0.0272491355040383
471,2022-12-04 11:33:28,163.327,18,590,426x240,4954,13.5,3262726144,4635054483,3732143,0.0272704175737168
472,2022-12-04 11:33:29,162.264,18,590,426x240,4954,10.9,3264245760,4635054483,3732143,0.0272916994245607
473,2022-12-04 11:33:30,161.202,18,590,426x240,4954,11.9,3262332928,4635054483,3732143,0.0273129810565732
474,2022-12-04 11:33:31,160.139,18,590,426x240,4954,8.9,3268382720,4635054483,3732143,0.027333946276371
475,2022-12-04 11:33:32,159.077,18,590,426x240,4954,18.5,3257856000,4635054483,3732143,0.0273552272261842
476,2022-12-04 11:33:33,158.28,18,590,426x240,4954,7.2,3239641088,4635054483,3732143,0.0273700175806317
477,2022-12-04 11:33:34,157.218,18,590,426x240,4954,15.1,3218997248,4635054483,3732143,0.0273907592701337
478,2022-12-04 11:33:35,156.155,18,590,426x240,4954,9.7,3228712960,4645408345,3742401,0.0274120341399752
479,2022-12-04 11:33:36,155.093,18,590,426x240,4954,6.6,3223126016,4645408345,3742616,0.0274333087911226
480,2022-12-04 11:33:37,154.296,18,590,426x240,4954,8.7,3195936768,4645408345,3742831,0.0274542363364313
481,2022-12-04 11:33:38,153.234,18,590,426x240,4954,6.3,3181297664,4645408345,3743046,0.0274751866727998
482,2022-12-04 11:33:39,152.171,18,590,426x240,4954,8.2,3168514048,4645408345,3743046,0.027495553386557
483,2022-12-04 11:33:40,151.109,18,590,426x240,4954,7.2,3165601792,4645408429,3743130,0.027516825950187
484,2022-12-04 11:33:41,150.312,18,590,426x240,4954,6.5,3164889088,4645408429,3743130,0.0275380982951647
485,2022-12-04 11:33:42,149.249,18,590,426x240,4954,6.9,3162726400,4645408429,3743130,0.0275579246377481
486,2022-12-04 11:33:43,148.187,18,590,426x240,4954,7.4,3155136512,4645408429,3743345,0.0275785635765114
