Time,CPU_use,RAM_filled,Net_bytes_sent,Net_bytes_received,Disk_IO_percentage
11:32:26,17.8,4593270784,2843887615,3213054,0.00962894495241786
11:32:27,10.7,4597284864,2843887615,3213054,0.009650392501236659
11:32:28,5.8,4595810304,2843887615,3213054,0.00967184192599472
11:32:29,18.4,3655360512,2843887615,3213054,0.009691616418715649
11:32:30,10.1,3372081152,2843887615,3213054,0.009713042972801438
11:32:31,11.3,3373154304,2843887615,3213054,0.009734385578153202
11:32:32,14.4,3345686528,2843887615,3213054,0.009755295712773152
11:32:33,13.9,3348779008,2843887615,3213054,0.009776734830563277
11:32:34,10.7,3355152384,2843887615,3213054,0.009798070575115586
11:32:35,22.2,3232817152,2843887615,3213054,0.00981929172825658
11:32:36,11.1,3227537408,2843887615,3213054,0.009840733740577846
11:32:37,9.9,3226128384,2843887615,3213054,0.009860618333811147
11:32:38,16.6,3231522816,2843887615,3213054,0.00990353718472084
11:32:39,12.0,3232833536,2843887615,3213054,0.009946455629946307
11:32:40,8.6,3235512320,2843887615,3213054,0.009967811915982085
11:32:41,7.6,3233615872,2843887615,3213054,0.009989247058891768
11:32:42,9.0,3240341504,2843887615,3213054,0.010009052178198502
11:32:43,10.8,3233845248,2843887615,3213054,0.01003048558826489
11:32:44,10.3,3222876160,2843887615,3213054,0.0100519188049815
11:32:45,8.3,3219791872,2843887615,3213054,0.010073351828350945
11:32:46,12.8,3220254720,2843887615,3213054,0.010094782490191684
11:32:47,25.4,3246882816,2843887615,3213054,0.01011533087923809
11:32:48,25.0,3255496704,2843887615,3213054,0.010136702670215802
11:32:49,10.1,3261026304,2843887615,3213054,0.01015786677925506
11:32:50,11.8,3253096448,2843887615,3213054,0.010179296277759924
11:32:51,17.4,3263352832,2843887615,3213054,0.01020071682047737
11:32:52,18.4,3263160320,2843887615,3213054,0.01024307768193354
11:32:53,17.6,3264696320,2843887615,3213054,0.010264229835431972
11:32:55,25.9,3269861376,2843887615,3213054,0.010285570600618271
11:32:56,12.5,3266859008,2843887615,3213054,0.010306986064418018
11:32:57,7.7,3274133504,2843887615,3213054,0.01032840794248129
11:32:58,7.3,3270303744,2843887615,3213054,0.010349534040143524
11:32:59,7.1,3260444672,2843887615,3213054,0.010370954884735854
11:33:00,7.8,3254116352,2843887615,3213054,0.01039237328631858
11:33:01,11.2,3255148544,2843887615,3213054,0.010413793703176175
11:33:02,9.2,3257208832,2843887615,3213054,0.010435213908465352
11:33:03,14.6,3247505408,2843887615,3213054,0.010453884256611303
11:33:04,16.3,3239821312,2843887615,3213054,0.010496759688922408
11:33:05,16.4,3238567936,2843887615,3213054,0.010518171267812067
11:33:06,11.4,3238641664,2843887615,3213054,0.010539584888467688
11:33:07,9.7,3232677888,2843887615,3213054,0.010560993763754647
11:33:08,18.3,3225268224,2843887615,3213054,0.01058240013772146
11:33:09,22.4,3228143616,2843887615,3213054,0.010603405689414012
11:33:10,22.1,3243192320,2843887615,3213054,0.01062462377831583
11:33:11,24.3,3253469184,2843887615,3213054,0.010646028253399942
11:33:12,11.8,3249496064,2843887615,3213054,0.010667437068828686
11:33:13,11.4,3266019328,2843887615,3213054,0.01068872866050591
11:33:14,11.5,3247603712,2843887615,3213054,0.010709854063751103
11:33:15,14.6,3285020672,2843887615,3213054,0.010726329083347223
11:33:16,19.0,3192840192,2843887615,3213054,0.010746587529453908
11:33:17,29.6,3213897728,2843887615,3213054,0.010765984806664788
11:33:18,26.6,3256885248,2843887615,3213054,0.010782900763227864
11:33:19,26.6,3281911808,2843887615,3213054,0.01079954564768668
11:33:20,10.4,3294744576,2843887615,3213054,0.01082019197805965
11:33:21,14.1,3287142400,2843887615,3213054,0.010841499632224623
11:33:22,13.7,3279093760,2843887615,3213054,0.010862190087469553
11:33:23,15.6,3280662528,2843887615,3213054,0.01090481000671642
11:33:24,13.0,3262885888,2843887615,3213054,0.010947599347857292
11:33:25,9.7,3253596160,2843887615,3213054,0.01096888692362998
11:33:26,6.4,3253518336,2843887615,3213054,0.010989905568218822
11:33:27,12.9,3248562176,2843887615,3213054,0.011011271771897863
11:33:28,10.0,3250286592,2843887615,3213054,0.011032415593451843
11:33:29,15.2,3266539520,2843887615,3213054,0.011053780928628992
11:33:30,9.4,3262603264,2843887615,3213054,0.011075146044116356
11:33:31,12.2,3264598016,2843887615,3213054,0.011096382579279154
11:33:32,14.2,3264991232,2843887615,3213054,0.011117747008919047
11:33:33,12.5,3257597952,2843887615,3213054,0.011139111218884393
11:33:34,9.7,3234717696,2843887615,3213054,0.011157745681352773
11:33:35,14.4,3212816384,2843887615,3213054,0.01120038582438052
11:33:36,7.8,3227336704,2843887615,3213343,0.011221743799022852
11:33:37,6.9,3220779008,2843887615,3213558,0.011243101554117866
11:33:38,8.4,3199254528,2843887615,3213773,0.011264316764579849
11:33:39,6.9,3177684992,2843887615,3213988,0.011285540887921516
11:33:40,7.5,3168768000,2843887615,3213988,0.011306524592761684
11:33:41,7.5,3165597696,2843887615,3213988,0.011327880247388913
11:33:42,6.6,3162836992,2843887615,3213988,0.01134904369317582
11:33:43,7.0,3160592384,2843887615,3214203,0.011369777717633818
11:33:44,6.9,3155136512,2843887615,3214418,0.011391087287846352
11:33:45,7.2,3154931712,2843887615,3214633,0.011412440459392482
11:33:46,7.4,3154104320,2843887615,3214848,0.011455202556886857
11:33:47,8.3,3152584704,2843887615,3214848,0.01147655517493075
11:33:48,7.6,3152932864,2843887615,3214848,0.011497735245911292
11:33:49,8.1,3152343040,2843887615,3214848,0.011516377230281307
11:33:50,8.9,3152277504,2843887615,3214848,0.011559127183149876
11:33:51,8.9,3155308544,2843887615,3214848,0.011601404840225966
11:33:52,7.2,3155079168,2843887615,3214848,0.011622749938354476
11:33:53,7.8,3158413312,2843887615,3214848,0.011643730942487246
11:33:54,7.3,3158544384,2843887615,3215063,0.011664922635878691
11:33:55,9.0,3137277952,2854242863,3224949,0.011686266133093728
11:33:56,7.5,3139461120,2854242863,3225164,0.011707604399405245
11:33:57,8.2,3140689920,2854242863,3225379,0.011750124296624503
11:33:58,6.9,3141189632,2854242863,3225379,0.011771466607024569
11:33:59,8.0,3143974912,2854242863,3225379,0.011791284421830098
11:34:00,7.0,3143393280,2854242947,3225463,0.011812618487304324
11:34:01,7.8,3148967936,2854242947,3225463,0.01183395231537804
11:34:02,7.4,3095293952,2854242947,3225463,0.011855285906055205
11:34:03,6.7,3084087296,2854242947,3225463,0.01187649980933403
11:34:04,6.6,3085946880,2854242947,3225463,0.011896323116117742
11:34:05,6.7,3083575296,2854242947,3225463,0.011917653082467805
11:34:06,6.7,3084046336,2854242947,3225463,0.011938982811502076
11:34:07,6.7,3084820480,2854242947,3225463,0.011960312303224514
11:34:08,6.7,3083997184,2854242947,3225463,0.011981539015849222
11:34:09,6.3,3090210816,2854242947,3225463,0.012024260764708751
11:34:10,6.9,3085512704,2854242947,3225463,0.012044702748288817
11:34:11,7.3,3047821312,2854242947,3225463,0.012065871959277254
11:34:12,6.0,3047440384,2854242947,3225463,0.012087187773499364
11:34:13,6.1,3047649280,2854242947,3225463,0.01210851108527772
11:34:14,5.6,3048153088,2854242947,3225463,0.012129834150724422
11:34:15,6.3,3046846464,2854242947,3225463,0.012151063389188293
11:34:16,6.1,3046551552,2854242947,3225463,0.012172385798312766
11:34:17,7.5,3047522304,2854242947,3225463,0.012193587969677755
11:34:18,6.4,3048370176,2854242947,3225463,0.01221490967705362
11:34:19,5.7,3045871616,2854242947,3225463,0.01223519466579737
11:34:20,6.9,3042476032,2854242947,3225463,0.012256511458875661
11:34:21,6.0,3042680832,2854242947,3225463,0.012277649416212743
11:34:22,6.1,3042394112,2854242947,3225463,0.012298968020330302
11:34:23,6.1,3042131968,2854242947,3225463,0.012320180969769355
11:34:24,6.5,3042623488,2854242947,3225463,0.012341498899638804
11:34:25,6.3,3038662656,2854242947,3225463,0.01236119056657239
11:34:26,5.8,3039162368,2854242947,3225463,0.012403885923599763
11:34:27,5.7,3039084544,2854242947,3225463,0.012425200187939174
11:34:28,6.9,3039551488,2854242947,3225463,0.012446514206134804
11:34:29,5.9,3039576064,2854242947,3225463,0.012467825311866717
11:34:30,11.3,3041251328,2854242947,3225463,0.012489037341152382
11:34:31,6.2,3041333248,2854242947,3225463,0.01251035044378597
11:34:32,6.4,3040227328,2854242947,3225463,0.012531663300296932
11:34:33,6.3,3040440320,2854242947,3225463,0.012552975910689533
11:34:34,7.7,3042549760,2854242947,3225463,0.012574288274968036
11:34:35,6.9,3042807808,2854242947,3225463,0.012595516894137996
11:34:36,14.5,3114561536,2854242947,3225463,0.012616828625402936
11:34:37,19.3,3065548800,2854242947,3225463,0.012638137407988586
11:34:38,20.4,3167825920,2854242947,3225463,0.012659445935398335
11:34:39,20.1,3065638912,2854242947,3225463,0.012680751495975839
11:34:40,20.0,3120738304,2854242947,3225463,0.012701823203451132
11:34:41,19.8,3111796736,2854242947,3225463,0.012723127845196101
11:34:42,20.7,3070300160,2854242947,3225463,0.012744437673070961
11:34:43,19.9,3163131904,2854242947,3225463,0.012787127681822049
11:34:44,20.3,3072090112,2854242947,3225463,0.012808176705796821
11:34:45,20.1,3100045312,2854242947,3225463,0.012829485236149128
11:34:46,13.1,3083042816,2854242947,3225463,0.012850793520463125
11:34:47,20.3,3098148864,2854242947,3225463,0.012872098806401496
11:34:48,20.9,3103797248,2854242947,3225463,0.0128934065941115
11:34:49,20.7,3120533504,2854242947,3225463,0.01291446561266952
11:34:50,21.6,3079348224,2854242947,3225463,0.012957151171467583
11:34:51,20.3,3122900992,2854242947,3225463,0.012978457684561899
11:34:52,20.0,3108302848,2854242947,3225463,0.01302087230864556
11:34:53,21.7,3109052416,2854242947,3225463,0.01304217776146199
11:34:54,9.9,3079561216,2854242947,3225463,0.013063482968297
11:34:55,20.9,3140476928,2947472913,3323442,0.013084544544535984
11:34:56,16.5,3144286208,3019973113,3398907,0.01310423790626344
11:34:57,20.7,3193561088,3113178501,3487895,0.013146910850049329
11:34:58,19.2,3181522944,3185671725,3553987,0.013168211936385565
11:34:59,18.3,3197718528,3258192543,3638515,0.013189512776832802
11:35:00,23.4,3178610688,3351431619,3752167,0.013210511206168838
11:35:01,22.0,3206565888,3444631821,3838297,0.013252974704987713
11:35:02,20.2,3183218688,3527482017,3915303,0.01327427385874377
11:35:03,21.6,3217195008,3620701545,4018649,0.013295567082655464
11:35:04,19.9,3215187968,3713932669,4124855,0.013316862889109436
11:35:05,18.9,3240095744,3817525085,4255091,0.01333780491793082
11:35:06,19.1,3231514624,3890031093,4335769,0.013359096796809208
11:35:07,13.5,3289104384,3941842049,4411985,0.013380388411728658
11:35:08,20.1,3221057536,4035085693,4525805,0.013401679762694083
11:35:09,24.2,3142897664,4128313533,4631215,0.01342297084971039
11:35:10,17.7,3153358848,4211206791,4749151,0.013443954206771434
11:35:11,22.6,3089244160,4283711101,4819257,0.013461849119595068
11:35:12,22.4,3136712704,4366576561,4912495,0.013504184053481699
11:35:13,19.6,3185627136,4459890899,5057284,0.01352519018596816
11:35:14,13.5,3207811072,4490958755,5084272,0.013546467267226716
11:35:15,10.0,3172470784,4490958755,5084272,0.013567746965578734
11:35:16,6.6,3170627584,4490958755,5084272,0.013588765082514357
11:35:17,6.6,3167510528,4490958755,5084272,0.013610040919859293
11:35:18,6.1,3175432192,4490958755,5084272,0.013631319387795654
11:35:19,7.2,3185881088,4490958755,5084272,0.01365259758295609
11:35:20,7.3,3191959552,4490958755,5084272,0.013673875505345844
11:35:21,7.8,3151425536,4490958755,5084272,0.013695153154970165
11:35:22,7.5,3167059968,4490958755,5084272,0.013716260562802526
11:35:23,13.1,3128451072,4490958755,5084272,0.013737534469354083
11:35:24,7.1,3138060288,4490958755,5084272,0.013758811033626406
11:35:25,14.0,3157848064,4490958755,5084272,0.013779860637539674
11:35:26,12.3,3176574976,4490958755,5084272,0.013801136307798667
11:35:27,13.7,3191472128,4490958755,5084272,0.013822237480567151
11:35:28,12.7,3223089152,4490958755,5084272,0.013843512338350824
11:35:29,21.3,3198623744,4490958755,5084272,0.01386478692343369
11:35:30,7.8,3208261632,4490958755,5084272,0.013885838751658825
11:35:31,5.2,3222343680,4490958755,5084272,0.013907112451928601
11:35:32,6.7,3227144192,4490958755,5084272,0.013928385879522026
11:35:33,9.4,3240923136,4490958755,5084272,0.013949659034444336
11:35:34,6.7,3247423488,4490958755,5084272,0.013970928932191647
11:35:35,6.4,3249364992,4490958755,5084272,0.01399201024172426
11:35:36,5.3,3253882880,4490958755,5084487,0.01401328228454098
11:35:37,7.6,3257069568,4490958755,5084702,0.014034554054715109
11:35:38,5.1,3268894720,4490958755,5084917,0.014055792524539961
11:35:39,8.4,3294781440,4490958755,5085132,0.014076705871396153
11:35:40,7.3,3300577280,4490958755,5085132,0.014097976235511392
11:35:41,7.5,3239849984,4490958755,5085132,0.01411914077018311
11:35:42,5.3,3240185856,4490958755,5085132,0.014137934127478036
11:35:43,7.9,3246112768,4490958755,5085347,0.014180147238619203
11:35:44,8.5,3268902912,4490958755,5085562,0.0142012238678795
11:35:45,8.3,3281305600,4490958755,5085777,0.014222487974416607
11:35:46,5.1,3290812416,4490958755,5085992,0.014243748766751886
11:35:47,5.3,3166986240,4490958755,5085992,0.014264911797786762
11:35:48,4.8,3167760384,4490958755,5085992,0.014286174933251104
11:35:49,4.1,3160252416,4490958755,5085992,0.014307239206789576
11:35:50,5.3,3160064000,4490958755,5085992,0.01432850150353173
11:35:51,3.8,3160436736,4490958755,5085992,0.014349763527855199
11:35:52,4.7,3161899008,4490958755,5085992,0.014371022211023406
11:35:53,6.5,3184873472,4490958755,5085992,0.014390753364479137
11:35:54,6.1,3184824320,4490958755,5086207,0.01441163383945568
11:35:55,6.5,3196354560,4490958755,5086422,0.014430824582866982
11:35:56,9.1,3225124864,4490958755,5086637,0.014451844937040548
11:35:57,6.7,3235610624,4490958755,5086852,0.014473099140942584
11:35:58,6.8,3250671616,4490958755,5086852,0.014494353072621405
11:35:59,8.0,3260669952,4490958755,5086852,0.014515309275346666
11:36:00,19.8,3494240256,4490958755,5086926,0.014530889128249073
11:36:01,11.1,3498582016,4490958755,5086926,0.01455213355188561
11:36:02,13.2,3359141888,4490958755,5086926,0.014573349717505324
11:36:03,5.7,3365371904,4490958755,5086926,0.014594590442506276
11:36:04,15.9,3362914304,4490958755,5086926,0.014615584523098812
11:36:05,6.4,3370500096,4490958755,5086926,0.014636824329730526
11:36:06,11.2,3363360768,4490958755,5086926,0.014658063855390839
11:36:07,5.1,3362852864,4490958755,5086926,0.014679287440077357
11:36:08,6.1,3392933888,4490958755,5086926,0.014700526381257404
11:36:09,9.1,3397083136,4490958755,5086926,0.014721589146476397
11:36:10,23.2,2925056000,4490958755,5086980,0.014742528460973903
11:36:11,8.6,2931974144,4490958755,5087034,0.014763762728411624
11:36:12,8.0,2937008128,4490958755,5087034,0.01478314533709091
11:36:13,5.6,2929233920,4490958755,5087034,0.014825702007656033
11:36:14,7.8,2938896384,4490958755,5087034,0.014845902570884785
11:36:15,8.2,2948886528,4490958755,5087034,0.014867131412056998
11:36:16,4.4,2954539008,4490958755,5087034,0.014887486699507652
11:36:17,6.6,2950762496,4490958755,5087034,0.014929112574626235
11:36:18,13.6,3006828544,4549405317,5151563,0.014950337846177764
11:36:19,33.7,2891251712,4793633303,5367381,0.014970927450555019
11:36:20,18.0,2855112704,4995223796,5528415,0.014991924247064994
11:36:21,22.3,2867572736,5143479961,5636485,0.01501314423169248
11:36:22,25.1,2849542144,5247299424,5734851,0.015034360711526178
11:36:23,16.8,2855747584,5247299424,5734851,0.015055326458813953
11:36:24,28.3,2871287808,5499392410,5948191,0.015076545187279425
11:36:25,27.3,2794606592,5694128993,6132285,0.015097531814769704
11:36:26,19.5,2871209984,5751495300,6182943,0.015118523950146187
11:36:27,32.1,2875760640,6003591722,6396469,0.015139741143477993
11:36:28,25.7,2437730304,6255692302,6615123,0.015181190547555373
11:36:29,19.6,2427301888,6255692302,6615177,0.015201877143993705
11:36:30,18.7,2421440512,6255692302,6615177,0.015223091041173609
11:36:31,13.4,2415706112,6255692302,6615177,0.015244226635597583
11:36:32,8.8,2413985792,6255692302,6615177,0.015265293369463327
11:36:33,10.9,2410446848,6255692302,6615177,0.015286493024258354
11:36:34,12.5,2417041408,6255692302,6615177,0.015307705398945614
11:36:35,13.4,2424856576,6255692302,6615177,0.01532891747515247
11:36:36,7.0,2429636608,6255692302,6615177,0.015350129252885225
11:36:37,9.9,2433097728,6255692302,6615177,0.015371340732150176
11:36:38,11.5,2430955520,6255692302,6615177,0.01538982867678221
11:36:39,5.3,2435235840,6255692302,6615177,0.015431894005481839
11:36:40,7.3,2438488064,6255692302,6615177,0.015453100081043518
11:36:41,21.3,2435211264,6255692302,6615177,0.01547430585828765
11:36:42,20.2,2437820416,6255692302,6615177,0.015495369319712259
11:36:43,14.5,2437812224,6255692302,6615177,0.015516570999795228
11:36:44,19.8,2438926336,6255692302,6615177,0.01553761010136479
11:36:45,20.8,2435280896,6255692302,6615177,0.015580121065639786
11:36:46,12.2,2432073728,6255692302,6615177,0.015622634725376514
11:36:47,12.5,2429018112,6255692302,6615177,0.015643837976940578
11:36:48,12.9,2424909824,6255692302,6615177,0.015664890690765734
11:36:49,10.3,2427203584,6255692302,6615177,0.015686093143530897
11:36:50,12.6,2428207104,6255692302,6615177,0.01570716808976913
11:36:51,14.5,2428731392,6255692302,6615177,0.015728212230272747
11:36:52,16.3,2432729088,6255692302,6615177,0.01574941340627791
11:36:53,14.4,2433953792,6255692302,6615177,0.01577039582361558
11:36:54,16.0,2436055040,6255692302,6615177,0.01579159611106905
11:36:55,21.7,2441650176,6255692302,6615177,0.01581241531394064
11:36:56,12.2,2440757248,6255692302,6615177,0.015833604374592608
11:36:57,10.6,2440052736,6255692302,6615177,0.015854380920786858
11:36:58,8.9,2430038016,6255692302,6615177,0.01587551127270511
11:36:59,8.3,2431066112,6255692302,6615177,0.015896708896472735
11:37:00,11.6,2443046912,6255692302,6615177,0.01591780785575781
11:37:01,12.2,2453536768,6255692302,6615177,0.015939004752987776
11:37:02,11.2,2448551936,6255692302,6615177,0.01595993948647243
11:37:03,13.1,2448654336,6255692302,6615177,0.015999876432379084
11:37:04,10.6,2450894848,6255692302,6615177,0.016021068557337398
11:37:05,11.4,2453188608,6255692302,6615177,0.01604204848863611
11:37:06,12.4,2456350720,6255692302,6615177,0.016062815407840263
11:37:07,12.8,2455842816,6255692302,6615177,0.01608400580366318
11:37:08,10.5,2461659136,6255692302,6615177,0.01612632729978976
11:37:09,9.1,2461425664,6255692302,6615177,0.01616881262918474
11:37:10,10.2,2445164544,6255692302,6615177,0.01618983260405416
11:37:11,8.3,2438545408,6255692302,6615177,0.016232309485383064
11:37:12,10.7,2437050368,6255692302,6615177,0.016253494008601037
11:37:13,12.3,2428678144,6255692302,6615177,0.01627467475813389
11:37:14,12.3,2428145664,6255692302,6615177,0.016317101350021793
11:37:15,7.1,2427695104,6255692302,6615177,0.01633796801581822
11:37:16,15.6,2421993472,6255692302,6615177,0.01635828651847685
11:37:17,12.1,2425896960,6255692302,6615177,0.01637391201449634
11:37:18,8.2,2430476288,6255692302,6615177,0.01639495314370299
11:37:19,7.5,2427203584,6255692302,6615177,0.016413400551637147
11:37:20,10.9,2427367424,6255692302,6615177,0.016455798803697488
11:37:21,10.2,2423476224,6255692302,6615177,0.01647666611904104
11:37:22,8.8,2430115840,6255692302,6615177,0.01649783088116139
11:37:23,8.8,2433691648,6255692302,6615177,0.016518991811444225
11:37:24,9.1,2424803328,6255692302,6615177,0.016539754561324255
11:37:25,9.9,2425815040,6255692302,6615177,0.01656090023606201
11:37:26,15.9,2426675200,6255692302,6615177,0.016579589238016234
11:37:27,8.5,2427510784,6255692302,6615177,0.016600738147565134
11:37:28,13.8,2425360384,6255692302,6615177,0.016621893790248834
11:37:29,7.8,2429579264,6255692302,6615177,0.016643049108753544
11:37:30,10.4,2430197760,6255692302,6615177,0.016664204103086725
11:37:31,13.2,2409603072,6255692302,6615177,0.0166847764237299
11:37:32,11.0,2410958848,6255692302,6615177,0.01670593003588423
11:37:33,9.3,2409373696,6255692302,6615177,0.01674836103614044
11:37:34,9.2,2394390528,6255692302,6615177,0.01676131688008719
11:37:35,7.6,2387611648,6255692302,6615177,0.016803722471208603
11:37:36,9.4,2385018880,6255692302,6615177,0.016845926718198116
11:37:37,11.9,2386513920,6255692302,6615177,0.01686703897163386
11:37:38,9.5,2387128320,6255692302,6615177,0.01688813286961867
11:37:39,10.5,2400260096,6255692302,6615177,0.01690890624527262
11:37:40,7.8,2397790208,6255692302,6615177,0.016929678401510825
11:37:41,8.2,2397818880,6255692302,6615177,0.016950615169620202
11:37:42,8.9,2393858048,6255692302,6615177,0.016971356210742774
11:37:43,5.8,2395770880,6255692302,6615177,0.016992493475621543
11:37:44,8.6,2395611136,6255692302,6615177,0.01701363041684086
11:37:45,10.2,2396831744,6255692302,6615177,0.017034734429606752
11:37:46,7.2,2396823552,6255692302,6615177,0.017055867056108964
11:37:47,7.3,2400645120,6255692302,6615177,0.01707700298172341
11:37:48,5.6,2401042432,6255692302,6615177,0.017098007683364037
11:37:49,9.3,2403115008,6255692302,6615177,0.017116762206018946
11:37:50,7.8,2394083328,6255692302,6615177,0.017114436924673706
11:37:51,8.7,2394607616,6255692302,6615177,0.017135539730484713
11:37:52,7.7,2397368320,6255692302,6615177,0.01715664221367398
11:37:53,10.5,2396098560,6255692302,6615177,0.017177653189658224
11:37:54,6.6,2396995584,6255692302,6615177,0.017198754916309213
11:37:55,13.3,2398662656,6255692302,6615177,0.01721919456102758
11:37:56,11.2,2383405056,6255692302,6615177,0.01723979337088544
11:37:57,9.7,2393919488,6255692302,6615177,0.01726089271405086
11:37:58,6.4,2388942848,6255692302,6615177,0.017281988065555847
11:37:59,7.8,2394173440,6255692302,6615177,0.017303072064906687
11:38:00,7.8,2395893760,6255692302,6615177,0.017324155706157054
